3.16227766017e-06     1.25589318464e-24     1.25589318464e-24 
3.1662853755e-06     1.24801354843e-24     1.24801354843e-24 
3.17029817002e-06     1.24018340925e-24     1.24018340925e-24 
3.17431605015e-06     1.23240245589e-24     1.23240245589e-24 
3.17833902235e-06     1.22467037908e-24     1.22467037908e-24 
3.18236709307e-06     1.21698687151e-24     1.21698687151e-24 
3.18640026877e-06     1.20935162778e-24     1.20935162778e-24 
3.19043855591e-06     1.20176434444e-24     1.20176434444e-24 
3.19448196098e-06     1.19422471992e-24     1.19422471992e-24 
3.19853049046e-06     1.18673245458e-24     1.18673245458e-24 
3.20258415085e-06     1.17928725065e-24     1.17928725065e-24 
3.20664294866e-06     1.17188881222e-24     1.17188881222e-24 
3.21070689038e-06     1.16453684525e-24     1.16453684525e-24 
3.21477598254e-06     1.15723105758e-24     1.15723105758e-24 
3.21885023167e-06     1.14997115884e-24     1.14997115884e-24 
3.2229296443e-06     1.14275686052e-24     1.14275686052e-24 
3.22701422698e-06     1.13558787592e-24     1.13558787592e-24 
3.23110398626e-06     1.12846392013e-24     1.12846392013e-24 
3.2351989287e-06     1.12138471005e-24     1.12138471005e-24 
3.23929906087e-06     1.11434996435e-24     1.11434996435e-24 
3.24340438934e-06     1.10735940348e-24     1.10735940348e-24 
3.24751492071e-06     1.10041274963e-24     1.10041274963e-24 
3.25163066156e-06     1.09350972677e-24     1.09350972677e-24 
3.2557516185e-06     1.08665006057e-24     1.08665006057e-24 
3.25987779813e-06     1.07983347846e-24     1.07983347846e-24 
3.26400920709e-06     1.07305970955e-24     1.07305970955e-24 
3.26814585199e-06     1.0663284847e-24     1.0663284847e-24 
3.27228773947e-06     1.05963953641e-24     1.05963953641e-24 
3.27643487617e-06     1.0529925989e-24     1.0529925989e-24 
3.28058726875e-06     1.04638740806e-24     1.04638740806e-24 
3.28474492387e-06     1.03982370143e-24     1.03982370143e-24 
3.2889078482e-06     1.0333012182e-24     1.0333012182e-24 
3.29307604841e-06     1.02681969922e-24     1.02681969922e-24 
3.2972495312e-06     1.02037888694e-24     1.02037888694e-24 
3.30142830325e-06     1.01397852545e-24     1.01397852545e-24 
3.30561237128e-06     1.00761836046e-24     1.00761836046e-24 
3.30980174198e-06     1.00129813927e-24     1.00129813927e-24 
3.31399642209e-06     9.95017610745e-25     9.95017610745e-25 
3.31819641833e-06     9.88776525371e-25     9.88776525371e-25 
3.32240173744e-06     9.82574635181e-25     9.82574635181e-25 
3.32661238616e-06     9.76411693772e-25     9.76411693772e-25 
3.33082837125e-06     9.70287456293e-25     9.70287456293e-25 
3.33504969948e-06     9.64201679433e-25     9.64201679433e-25 
3.33927637761e-06     9.5815412141e-25     9.5815412141e-25 
3.34350841242e-06     9.52144541965e-25     9.52144541965e-25 
3.34774581071e-06     9.4617270235e-25     9.4617270235e-25 
3.35198857926e-06     9.4023836532e-25     9.4023836532e-25 
3.35623672489e-06     9.34341295121e-25     9.34341295121e-25 
3.36049025442e-06     9.28481257484e-25     9.28481257484e-25 
3.36474917466e-06     9.22658019612e-25     9.22658019612e-25 
3.36901349244e-06     9.16871350174e-25     9.16871350174e-25 
3.37328321461e-06     9.11121019295e-25     9.11121019295e-25 
3.37755834802e-06     9.05406798544e-25     9.05406798544e-25 
3.38183889952e-06     8.99728460929e-25     8.99728460929e-25 
3.38612487598e-06     8.94085780886e-25     8.94085780886e-25 
3.39041628428e-06     8.88478534269e-25     8.88478534269e-25 
3.3947131313e-06     8.82906498343e-25     8.82906498343e-25 
3.39901542393e-06     8.77369451773e-25     8.77369451773e-25 
3.40332316908e-06     8.71867174619e-25     8.71867174619e-25 
3.40763637365e-06     8.66399448323e-25     8.66399448323e-25 
3.41195504456e-06     8.60966055702e-25     8.60966055702e-25 
3.41627918874e-06     8.55566780939e-25     8.55566780939e-25 
3.42060881314e-06     8.50201409575e-25     8.50201409575e-25 
3.42494392468e-06     8.44869728502e-25     8.44869728502e-25 
3.42928453034e-06     8.3957152595e-25     8.3957152595e-25 
3.43363063706e-06     8.34306591483e-25     8.34306591483e-25 
3.43798225182e-06     8.29074715987e-25     8.29074715987e-25 
3.44233938161e-06     8.23875691667e-25     8.23875691667e-25 
3.44670203341e-06     8.1870931203e-25     8.1870931203e-25 
3.45107021422e-06     8.13575371888e-25     8.13575371888e-25 
3.45544393105e-06     8.08473667339e-25     8.08473667339e-25 
3.45982319092e-06     8.03403995766e-25     8.03403995766e-25 
3.46420800084e-06     7.98366155827e-25     7.98366155827e-25 
3.46859836785e-06     7.93359947444e-25     7.93359947444e-25 
3.472994299e-06     7.88385171801e-25     7.88385171801e-25 
3.47739580134e-06     7.83441631331e-25     7.83441631331e-25 
3.48180288192e-06     7.7852912971e-25     7.7852912971e-25 
3.48621554782e-06     7.73647471848e-25     7.73647471848e-25 
3.49063380612e-06     7.68796463885e-25     7.68796463885e-25 
3.4950576639e-06     7.63975913178e-25     7.63975913178e-25 
3.49948712826e-06     7.59185628296e-25     7.59185628296e-25 
3.50392220631e-06     7.54425419013e-25     7.54425419013e-25 
3.50836290516e-06     7.49695096301e-25     7.49695096301e-25 
3.51280923193e-06     7.44994472318e-25     7.44994472318e-25 
3.51726119375e-06     7.40323360405e-25     7.40323360405e-25 
3.52171879778e-06     7.35681575079e-25     7.35681575079e-25 
3.52618205115e-06     7.31068932021e-25     7.31068932021e-25 
3.53065096103e-06     7.26485248072e-25     7.26485248072e-25 
3.53512553459e-06     7.21930341227e-25     7.21930341227e-25 
3.539605779e-06     7.17404030625e-25     7.17404030625e-25 
