1	3.52936446
1.1	0.9747545227
1.21	0.2692117485
1.33	0.07511027669
1.46	0.02132715715
1.61	0.005695701495
1.77	0.00158510138
1.95	0.0004287753175
2.14	0.0001223385957
2.36	3.259922054e-05
2.59	9.284415975e-06
2.85	2.555618956e-06
3.14	6.894441239e-07
3.45	1.935443360e-07
3.8	5.274267722e-08
4.18	1.449213614e-08
4.59	4.105557764e-09
5.05	1.130611007e-09
5.56	3.084453760e-10
6.12	8.463541812e-11
6.73	2.343548250e-11
7.4	6.508555907e-12
8.14	1.792683101e-12
8.95	4.990399884e-13
9.85	1.368477713e-13
10.83	3.804431541e-14
11.92	1.042213990e-14
13.11	2.882281180e-15
14.42	7.973210401e-16
15.86	2.208453577e-16
17.45	6.071501050e-17
19.19	1.684810019e-17
21.11	4.643736340e-18
23.23	1.271720331e-18
25.55	3.526428221e-19
28.1	9.790800682e-20
30.91	2.747430900e-20
34	8.605347175e-21
37.4	4.252861037e-21
41.14	3.270031926e-21
45.26	2.798048391e-21
49.79	2.429835015e-21
54.76	2.101456685e-21
60.24	1.839642139e-21
66.26	1.596284554e-21
72.89	1.393611872e-21
80.18	1.221371729e-21
88.2	1.077300000e-21
97.02	9.624918800e-22
106.72	8.708618398e-22
117.39	8.043380931e-22
129.13	7.673712439e-22
142.04	7.541830534e-22
156.25	7.686483673e-22
171.87	8.061534826e-22
189.06	8.731787721e-22
207.97	9.609518167e-22
228.76	1.072097562e-21
251.64	1.209565022e-21
276.8	1.372759353e-21
304.48	1.564619578e-21
334.93	1.788312713e-21
368.42	2.047269330e-21
405.27	2.349782870e-21
445.79	2.695791325e-21
490.37	3.099711552e-21
539.41	3.567806037e-21
593.35	4.106878185e-21
652.68	4.724334766e-21
717.95	5.446230091e-21
789.75	6.271340204e-21
868.72	7.249659302e-21
955.59	8.363848752e-21
1051.15	9.569544817e-21
1156.27	1.110113763e-20
1271.9	1.275943572e-20
1399.08	1.472037739e-20
1538.99	1.701784764e-20
1692.89	1.959652092e-20
1862.18	2.257936316e-20
2048.4	2.600911106e-20
2253.24	3.003828710e-20
2478.56	3.462143857e-20
2726.42	4.004750845e-20
2999.06	4.616564734e-20
3298.97	5.317096303e-20
3628.87	6.142364009e-20
3991.75	7.077899554e-20
4390.93	8.164222985e-20
4830.02	9.432963583e-20
5313.02	1.087130203e-19
5844.32	1.254723568e-19
6428.76	1.446845451e-19
7071.63	1.669774148e-19
7778.8	1.926796588e-19
8556.68	2.213203892e-19
9412.34	2.559857635e-19
