9.765035e-08 6.774177e-23
9.992561e-08 6.177951e-23
1.022538e-07 5.634214e-23
1.046364e-07 5.138321e-23
1.070744e-07 4.686069e-23
1.095693e-07 4.273628e-23
1.121222e-07 3.897490e-23
1.147346e-07 3.554461e-23
1.174080e-07 3.241610e-23
1.201436e-07 2.956304e-23
1.229430e-07 2.696107e-23
1.258075e-07 2.458815e-23
1.287388e-07 2.242403e-23
1.317385e-07 2.045038e-23
1.348080e-07 1.865046e-23
1.379489e-07 1.700898e-23
1.411632e-07 1.551192e-23
1.444523e-07 1.414666e-23
1.478180e-07 1.290157e-23
1.512621e-07 1.176605e-23
1.547865e-07 1.073048e-23
1.583931e-07 9.786036e-24
1.620836e-07 8.924726e-24
1.658602e-07 8.139232e-24
1.697248e-07 7.422851e-24
1.736793e-07 6.769540e-24
1.777260e-07 6.173729e-24
1.818671e-07 5.630351e-24
1.861046e-07 5.134797e-24
1.904408e-07 4.682866e-24
1.948781e-07 4.270707e-24
1.994188e-07 3.894825e-24
2.040652e-07 3.552026e-24
2.088199e-07 3.239395e-24
2.136855e-07 2.954280e-24
2.186644e-07 2.694263e-24
2.237592e-07 2.457131e-24
2.289728e-07 2.240868e-24
2.343079e-07 2.043639e-24
2.397673e-07 1.863771e-24
2.453538e-07 1.699733e-24
2.510706e-07 1.550132e-24
2.569205e-07 1.413697e-24
2.629067e-07 1.289272e-24
2.690325e-07 1.175798e-24
2.753009e-07 1.072312e-24
2.817154e-07 9.779339e-25
2.882794e-07 8.918610e-25
2.949963e-07 8.133646e-25
3.018697e-07 7.417771e-25
3.089033e-07 6.764905e-25
3.161008e-07 6.169495e-25
3.234659e-07 5.626493e-25
3.310026e-07 5.131284e-25
3.387150e-07 4.679656e-25
3.466070e-07 4.267783e-25
3.546830e-07 3.892156e-25
3.629471e-07 3.549593e-25
3.714038e-07 3.237176e-25
3.800575e-07 2.952260e-25
3.889128e-07 2.692420e-25
3.979745e-07 2.455449e-25
4.072473e-07 2.239335e-25
4.167362e-07 2.042241e-25
4.264461e-07 1.862495e-25
4.363823e-07 1.698570e-25
4.465500e-07 1.549071e-25
4.569546e-07 1.412731e-25
4.676017e-07 1.288391e-25
4.784967e-07 1.174994e-25
4.896457e-07 1.071578e-25
5.010545e-07 9.772639e-26
5.127290e-07 8.912512e-26
5.246756e-07 8.128087e-26
5.369006e-07 7.412698e-26
5.494104e-07 6.760276e-26
5.622116e-07 6.165274e-26
5.753111e-07 5.622646e-26
5.887160e-07 5.127770e-26
6.024330e-07 4.676454e-26
6.164697e-07 4.264861e-26
6.308335e-07 3.889490e-26
6.455319e-07 3.547162e-26
6.605728e-07 3.234962e-26
6.759641e-07 2.950239e-26
6.917140e-07 2.690578e-26
7.078310e-07 2.453769e-26
7.243235e-07 2.237801e-26
7.412002e-07 2.040844e-26
7.584702e-07 1.861219e-26
7.761425e-07 1.697408e-26
7.942267e-07 1.548011e-26
8.127321e-07 1.411765e-26
8.316687e-07 1.287508e-26
8.510467e-07 1.174189e-26
8.708760e-07 1.070844e-26
