10	7.820798284e-21
10.02306	7.756796146e-21
10.046173	7.693352582e-21
10.06934	7.630460907e-21
10.09256	7.568116463e-21
10.115833	7.506312124e-21
10.139161	7.445044305e-21
10.162542	7.384305770e-21
10.185976	7.324092152e-21
10.209465	7.264398337e-21
10.233008	7.205218813e-21
10.256606	7.146548685e-21
10.280258	7.088382887e-21
10.303964	7.030716269e-21
10.327725	6.973544204e-21
10.351541	6.916861974e-21
10.375412	6.860664700e-21
10.399337	6.804947431e-21
10.423318	6.749706114e-21
10.447355	6.694936215e-21
10.471446	6.640632616e-21
10.495594	6.586791700e-21
10.519796	6.533408287e-21
10.544055	6.480478839e-21
10.56837	6.427998830e-21
10.592741	6.375963958e-21
10.617168	6.324370184e-21
10.641651	6.273213234e-21
10.666191	6.222489468e-21
10.690787	6.172194487e-21
10.71544	6.122324679e-21
10.74015	6.072876040e-21
10.764917	6.023844767e-21
10.789741	5.975226964e-21
10.814622	5.927018862e-21
10.83956	5.879216820e-21
10.864557	5.831817493e-21
10.88961	5.784816609e-21
10.914722	5.738211195e-21
10.939891	5.691997291e-21
10.965119	5.646171824e-21
10.990404	5.600730813e-21
11.015748	5.555671211e-21
11.041151	5.510989733e-21
11.066612	5.466682751e-21
11.092131	5.422746881e-21
11.11771	5.379179274e-21
11.143347	5.335976239e-21
11.169044	5.293134958e-21
11.1948	5.250652100e-21
11.220615	5.208524488e-21
11.24649	5.166749148e-21
11.272425	5.125323014e-21
11.298419	5.084242848e-21
11.324473	5.043505779e-21
11.350587	5.003108913e-21
11.376762	4.963049411e-21
11.402997	4.923324129e-21
11.429292	4.883930202e-21
11.455648	4.844864967e-21
11.482065	4.806125525e-21
11.508543	4.767709189e-21
11.535082	4.729613033e-21
11.561682	4.691834341e-21
11.588343	4.654370461e-21
11.615066	4.617218849e-21
11.64185	4.580376548e-21
11.668696	4.543841282e-21
11.695605	4.507610536e-21
11.722575	4.471681344e-21
11.749607	4.436051314e-21
11.776702	4.400718107e-21
11.803859	4.365678996e-21
11.831079	4.330931766e-21
11.858361	4.296473745e-21
11.885707	4.262302868e-21
11.913115	4.228416335e-21
11.940587	4.194812126e-21
11.968122	4.161487751e-21
11.995721	4.128440981e-21
12.023383	4.095669384e-21
12.051109	4.063170779e-21
12.078899	4.030943039e-21
12.106753	3.998983783e-21
12.134671	3.967290860e-21
12.162654	3.935862186e-21
12.190701	3.904695576e-21
12.218813	3.873788844e-21
12.246989	3.843139940e-21
12.275231	3.812746886e-21
12.303538	3.782607534e-21
12.33191	3.752719803e-21
12.360347	3.723081677e-21
12.38885	3.693691284e-21
12.417419	3.664546665e-21
12.446054	3.635645846e-21
12.474755	3.606986934e-21
12.503521	3.578567708e-21
12.532355	3.550386838e-21
12.561254	3.522442045e-21
12.590221	3.494731805e-21
12.619254	3.467254043e-21
12.648354	3.440007096e-21
12.677521	3.412989226e-21
12.706756	3.386198742e-21
12.736058	3.359633757e-21
12.765427	3.333292582e-21
12.794864	3.307173659e-21
12.824369	3.281275359e-21
12.853942	3.255595970e-21
12.883584	3.230133976e-21
12.913293	3.204887552e-21
12.943071	3.179855450e-21
12.972918	3.155035996e-21
13.002834	3.130427674e-21
13.032818	3.106028918e-21
13.062872	3.081838433e-21
13.092995	3.057854716e-21
13.123188	3.034076333e-21
13.15345	3.010501931e-21
13.183782	2.987130140e-21
13.214184	2.963959546e-21
13.244656	2.940988971e-21
13.275198	2.918217064e-21
13.305811	2.895642666e-21
13.336494	2.873264465e-21
13.367248	2.851081282e-21
13.398073	2.829092065e-21
13.428969	2.807295594e-21
13.459937	2.785690829e-21
13.490975	2.764276572e-21
13.522086	2.743052139e-21
13.553268	2.722016160e-21
13.584522	2.701167978e-21
13.615848	2.680506497e-21
13.647246	2.660030948e-21
13.678716	2.639740473e-21
13.71026	2.619634484e-21
13.741876	2.599712001e-21
13.773565	2.579972496e-21
13.805326	2.560415247e-21
13.837162	2.541039898e-21
13.86907	2.521845619e-21
13.901052	2.502832201e-21
13.933108	2.483999248e-21
13.965238	2.465346362e-21
13.997442	2.446873309e-21
14.02972	2.428579937e-21
14.062073	2.410466261e-21
14.0945	2.392532122e-21
14.127002	2.374777700e-21
14.159579	2.357203256e-21
14.192231	2.339808882e-21
14.224959	2.322595259e-21
14.257762	2.305562816e-21
14.29064	2.288712073e-21
14.323594	2.272043965e-21
14.356625	2.255559597e-21
14.389731	2.239259841e-21
14.422914	2.223146143e-21
14.456173	2.207219888e-21
14.48951	2.191482953e-21
14.522922	2.175937010e-21
14.556412	2.160584451e-21
14.58998	2.145427786e-21
14.623624	2.130469395e-21
14.657346	2.115712641e-21
14.691146	2.101160758e-21
14.725024	2.086817592e-21
14.75898	2.072687434e-21
14.793015	2.058774837e-21
14.827127	2.045084938e-21
14.861319	2.031623587e-21
14.895589	2.018397093e-21
14.929939	2.005412582e-21
14.964367	1.992677805e-21
14.998875	1.980201510e-21
15.033463	1.967993302e-21
15.06813	1.956063804e-21
15.102877	1.944425034e-21
15.137704	1.933090129e-21
15.172612	1.922074001e-21
15.2076	1.911392987e-21
15.242669	1.901065366e-21
15.277819	1.891111883e-21
15.31305	1.881555478e-21
15.348362	1.872421908e-21
15.383755	1.863740290e-21
15.41923	1.855543448e-21
15.454787	1.847868331e-21
15.490426	1.840756813e-21
15.526147	1.834256502e-21
15.56195	1.828421576e-21
15.597836	1.823313846e-21
15.633805	1.819004006e-21
15.669857	1.815573517e-21
15.705991	1.813115936e-21
15.74221	1.811739937e-21
15.778511	1.811571307e-21
15.814897	1.812757291e-21
15.851366	1.815469995e-21
15.887919	1.819912163e-21
15.924557	1.826323777e-21
15.961279	1.834990463e-21
15.998086	1.846253823e-21
16.034978	1.860525541e-21
16.071954	1.878305002e-21
16.109016	1.900202368e-21
16.146164	1.926969915e-21
16.183397	1.959542663e-21
16.220716	1.999096063e-21
16.258121	2.047123557e-21
16.295613	2.105547921e-21
16.33319	2.176880883e-21
16.370855	2.264460704e-21
16.408606	2.372811588e-21
16.446445	2.508210671e-21
16.48437	2.679613897e-21
16.522383	2.900239285e-21
16.560484	3.190428996e-21
16.598673	3.583184715e-21
16.636949	4.135831621e-21
16.675314	4.957533710e-21
16.713768	6.285143048e-21
16.75231	8.747473507e-21
16.790941	1.474962048e-20
16.829661	4.977394269e-20
16.86847	3.514719058e-20
16.907369	1.299428624e-20
16.946357	7.996721966e-21
16.985436	5.806368095e-21
17.024604	4.585955599e-21
17.063863	3.813657418e-21
17.103213	3.284535122e-21
17.142653	2.901703818e-21
17.182184	2.613424150e-21
17.221806	2.389565577e-21
17.26152	2.211407455e-21
17.301325	2.066719425e-21
17.341222	1.947185362e-21
17.381211	1.846963688e-21
17.421292	1.761838683e-21
17.461466	1.688698687e-21
17.501732	1.625201767e-21
17.542091	1.569555623e-21
17.582543	1.520368744e-21
17.623089	1.476546571e-21
17.663728	1.437218296e-21
17.70446	1.401684003e-21
17.745287	1.369375951e-21
17.786208	1.339829628e-21
17.827223	1.312661858e-21
17.868333	1.287554820e-21
17.909537	1.264242603e-21
17.950837	1.242501742e-21
17.992231	1.222143344e-21
18.033722	1.203006480e-21
18.075308	1.184954113e-21
18.116989	1.167868046e-21
18.158767	1.151646941e-21
18.200642	1.136202647e-21
18.242612	1.121458580e-21
18.28468	1.107348083e-21
18.326845	1.093812680e-21
18.369106	1.080800999e-21
18.411466	1.068267687e-21
18.453923	1.056172697e-21
