 0.976503500E-07  0.823057471E-11
 0.999256100E-07  0.786003117E-11
 0.102253800E-06  0.750617879E-11
 0.104636400E-06  0.716824874E-11
 0.107074400E-06  0.684552116E-11
 0.109569300E-06  0.653733432E-11
 0.112122200E-06  0.624302491E-11
 0.114734600E-06  0.596196863E-11
 0.117408000E-06  0.569354722E-11
 0.120143600E-06  0.543722448E-11
 0.122943000E-06  0.519244162E-11
 0.125807500E-06  0.495868228E-11
 0.128738800E-06  0.473543451E-11
 0.131738500E-06  0.452224391E-11
 0.134808000E-06  0.431865373E-11
 0.137948900E-06  0.412422720E-11
 0.141163200E-06  0.393855049E-11
 0.144452300E-06  0.376123916E-11
 0.147818000E-06  0.359191175E-11
 0.151262100E-06  0.343019970E-11
 0.154786500E-06  0.327577472E-11
 0.158393100E-06  0.312829938E-11
 0.162083600E-06  0.298745962E-11
 0.165860200E-06  0.285296723E-11
 0.169724800E-06  0.272452106E-11
 0.173679300E-06  0.260186548E-11
 0.177726000E-06  0.248473198E-11
 0.181867100E-06  0.237286599E-11
 0.186104600E-06  0.226604038E-11
 0.190440800E-06  0.216402195E-11
 0.194878100E-06  0.206659938E-11
 0.199418800E-06  0.197356277E-11
 0.204065200E-06  0.188471138E-11
 0.208819900E-06  0.179986277E-11
 0.213685500E-06  0.171883071E-11
 0.218664400E-06  0.164145088E-11
 0.223759200E-06  0.156755223E-11
 0.228972800E-06  0.149698230E-11
 0.234307900E-06  0.142958665E-11
 0.239767300E-06  0.136522892E-11
 0.245353800E-06  0.130376532E-11
 0.251070600E-06  0.124507189E-11
 0.256920500E-06  0.118901724E-11
 0.262906700E-06  0.113548976E-11
 0.269032500E-06  0.108436940E-11
 0.275300900E-06  0.103555106E-11
 0.281715400E-06  0.988932657E-12
 0.288279400E-06  0.944410027E-12
 0.294996300E-06  0.901894672E-12
 0.301869700E-06  0.861291182E-12
 0.308903300E-06  0.822515836E-12
 0.316100800E-06  0.785487938E-12
 0.323465900E-06  0.750125323E-12
 0.331002600E-06  0.716354800E-12
 0.338715000E-06  0.684104451E-12
