 0.976503500E-07  0.677417722E-22
 0.999256100E-07  0.617795057E-22
 0.102253800E-06  0.563421377E-22
 0.104636400E-06  0.513832059E-22
 0.107074400E-06  0.468606923E-22
 0.109569300E-06  0.427362782E-22
 0.112122200E-06  0.389748992E-22
 0.114734600E-06  0.355446093E-22
 0.117408000E-06  0.324161017E-22
 0.120143600E-06  0.295630351E-22
 0.122943000E-06  0.269610697E-22
 0.125807500E-06  0.245881503E-22
 0.128738800E-06  0.224240321E-22
 0.131738500E-06  0.204503833E-22
 0.134808000E-06  0.186504614E-22
 0.137948900E-06  0.170089844E-22
 0.141163200E-06  0.155119240E-22
 0.144452300E-06  0.141466631E-22
 0.147818000E-06  0.129015732E-22
 0.151262100E-06  0.117660525E-22
 0.154786500E-06  0.107304791E-22
 0.158393100E-06  0.978603565E-23
 0.162083600E-06  0.892472606E-23
 0.165860200E-06  0.813923241E-23
 0.169724800E-06  0.742285121E-23
 0.173679300E-06  0.676954016E-23
 0.177726000E-06  0.617372912E-23
 0.181867100E-06  0.563035068E-23
 0.186104600E-06  0.513479679E-23
 0.190440800E-06  0.468286570E-23
 0.194878100E-06  0.427070743E-23
 0.199418800E-06  0.389482461E-23
 0.204065200E-06  0.355202624E-23
 0.208819900E-06  0.323939523E-23
 0.213685500E-06  0.295428032E-23
 0.218664400E-06  0.269426290E-23
 0.223759200E-06  0.245713149E-23
 0.228972800E-06  0.224086828E-23
 0.234307900E-06  0.204363893E-23
 0.239767300E-06  0.186377104E-23
 0.245353800E-06  0.169973277E-23
 0.251070600E-06  0.155013207E-23
 0.256920500E-06  0.141369722E-23
 0.262906700E-06  0.128927168E-23
 0.269032500E-06  0.117579757E-23
 0.275300900E-06  0.107231203E-23
 0.281715400E-06  0.977933890E-24
 0.288279400E-06  0.891860951E-24
 0.294996300E-06  0.813364627E-24
 0.301869700E-06  0.741777056E-24
 0.308903300E-06  0.676490458E-24
 0.316100800E-06  0.616949454E-24
 0.323465900E-06  0.562649260E-24
 0.331002600E-06  0.513128382E-24
 0.338715000E-06  0.467965583E-24
 0.346607000E-06  0.426778286E-24
 0.354683000E-06  0.389215649E-24
 0.362947100E-06  0.354959290E-24
 0.371403800E-06  0.323717644E-24
 0.380057500E-06  0.295225962E-24
 0.388912800E-06  0.269241955E-24
 0.397974500E-06  0.245544927E-24
 0.407247300E-06  0.223933477E-24
 0.416736200E-06  0.204224094E-24
 0.426446100E-06  0.186249471E-24
 0.436382300E-06  0.169856989E-24
 0.446550000E-06  0.154907106E-24
 0.456954600E-06  0.141273145E-24
 0.467601700E-06  0.128839072E-24
 0.478496700E-06  0.117499431E-24
 0.489645700E-06  0.107157826E-24
 0.501054500E-06  0.977263876E-25
 0.512729000E-06  0.891251166E-25
 0.524675600E-06  0.812808696E-25
 0.536900600E-06  0.741269778E-25
 0.549410400E-06  0.676027560E-25
 0.562211600E-06  0.616527410E-25
 0.575311100E-06  0.562264635E-25
 0.588716000E-06  0.512777003E-25
 0.602433000E-06  0.467645383E-25
 0.616469700E-06  0.426486104E-25
 0.630833500E-06  0.388949001E-25
 0.645531900E-06  0.354716166E-25
 0.660572800E-06  0.323496196E-25
 0.675964100E-06  0.295023908E-25
 0.691714000E-06  0.269057753E-25
 0.707831000E-06  0.245376874E-25
 0.724323500E-06  0.223780058E-25
 0.741200200E-06  0.204084367E-25
 0.758470200E-06  0.186121899E-25
 0.776142500E-06  0.169740770E-25
 0.794226700E-06  0.154801124E-25
 0.812732100E-06  0.141176458E-25
 0.831668700E-06  0.128750778E-25
 0.851046700E-06  0.117418896E-25
 0.870876000E-06  0.107084415E-25
 0.891167400E-06  0.976595173E-26
 0.911931600E-06  0.890640846E-26
 0.933179700E-06  0.812251743E-26
 0.954922700E-06  0.740762316E-26
 0.977172400E-06  0.675564651E-26
 0.999940300E-06  0.616106000E-26
 0.102323900E-05  0.561880221E-26
 0.104708000E-05  0.512426762E-26
 0.107147800E-05  0.467324546E-26
 0.109644300E-05  0.426194582E-26
 0.112199000E-05  0.388682671E-26
 0.114813300E-05  0.354473296E-26
 0.117488400E-05  0.323275143E-26
 0.120225900E-05  0.294822068E-26
 0.123027100E-05  0.268873568E-26
 0.125893700E-05  0.245208977E-26
 0.128827000E-05  0.223627033E-26
 0.131828600E-05  0.203944818E-26
 0.134900200E-05  0.185994848E-26
 0.138043400E-05  0.169624623E-26
 0.141259900E-05  0.154695116E-26
 0.144551200E-05  0.141079642E-26
 0.147919200E-05  0.128662820E-26
 0.151365800E-05  0.117338653E-26
 0.154892700E-05  0.107011027E-26
 0.158501600E-05  0.975926354E-27
 0.162194700E-05  0.890030562E-27
 0.165973800E-05  0.811696054E-27
 0.169841000E-05  0.740255674E-27
 0.173798300E-05  0.675101739E-27
 0.177847800E-05  0.615683976E-27
 0.181991700E-05  0.561494255E-27
 0.186232100E-05  0.512075262E-27
 0.190571200E-05  0.467005931E-27
 0.195011600E-05  0.425902692E-27
 0.199555400E-05  0.388416695E-27
 0.204205000E-05  0.354230794E-27
 0.208963000E-05  0.323053532E-27
 0.213831800E-05  0.294620060E-27
 0.218814100E-05  0.268689468E-27
 0.223912500E-05  0.245041141E-27
 0.229129600E-05  0.223473797E-27
 0.234468400E-05  0.203804747E-27
 0.239931500E-05  0.185867142E-27
 0.245521900E-05  0.169508422E-27
 0.251242500E-05  0.154589187E-27
 0.257096500E-05  0.140983089E-27
 0.263086800E-05  0.128574735E-27
 0.269216800E-05  0.117258145E-27
 0.275489500E-05  0.106937936E-27
 0.281908400E-05  0.975257768E-28
 0.288476900E-05  0.889421766E-28
 0.295198400E-05  0.811140341E-28
 0.302076500E-05  0.739747927E-28
 0.309114900E-05  0.674639478E-28
 0.316317300E-05  0.615262025E-28
 0.323687500E-05  0.561110060E-28
 0.331229400E-05  0.511724764E-28
 0.338947000E-05  0.466685725E-28
 0.346844400E-05  0.425610885E-28
