4.882518e-07 2.709672e-24
4.996281e-07 2.471181e-24
5.112692e-07 2.253686e-24
5.231818e-07 2.055329e-24
5.353721e-07 1.874427e-24
5.478463e-07 1.709452e-24
5.606111e-07 1.558997e-24
5.736731e-07 1.421784e-24
5.870401e-07 1.296645e-24
6.007181e-07 1.182521e-24
6.147148e-07 1.078443e-24
6.290374e-07 9.835258e-25
6.436941e-07 8.969615e-25
6.586923e-07 8.180152e-25
6.740398e-07 7.460185e-25
6.897447e-07 6.803592e-25
7.058160e-07 6.204770e-25
7.222614e-07 5.658667e-25
7.390900e-07 5.160628e-25
7.563107e-07 4.706421e-25
7.739327e-07 4.292190e-25
7.919655e-07 3.914413e-25
8.104182e-07 3.569892e-25
8.293008e-07 3.255693e-25
8.486238e-07 2.969142e-25
8.683967e-07 2.707815e-25
8.886301e-07 2.469493e-25
9.093354e-07 2.252140e-25
9.305230e-07 2.053919e-25
9.522040e-07 1.873146e-25
9.743903e-07 1.708284e-25
9.970938e-07 1.557929e-25
1.020326e-06 1.420810e-25
1.044100e-06 1.295758e-25
1.068427e-06 1.181713e-25
1.093322e-06 1.077705e-25
1.118796e-06 9.828520e-26
1.144864e-06 8.963479e-26
1.171539e-06 8.174556e-26
1.198836e-06 7.455079e-26
1.226769e-06 6.798926e-26
1.255353e-06 6.200528e-26
1.284603e-06 5.654789e-26
1.314534e-06 5.157091e-26
1.345162e-06 4.703195e-26
1.376504e-06 4.289248e-26
1.408577e-06 3.911736e-26
1.441397e-06 3.567445e-26
1.474982e-06 3.253460e-26
1.509349e-06 2.967110e-26
1.544516e-06 2.705962e-26
1.580504e-06 2.467799e-26
1.617330e-06 2.250597e-26
1.655013e-06 2.052515e-26
1.693575e-06 1.871862e-26
1.733035e-06 1.707112e-26
1.773415e-06 1.556863e-26
1.814735e-06 1.419837e-26
1.857019e-06 1.294871e-26
1.900287e-06 1.180904e-26
1.944564e-06 1.076969e-26
1.989872e-06 9.821797e-27
2.036236e-06 8.957337e-27
2.083681e-06 8.168966e-27
2.132231e-06 7.449979e-27
2.181911e-06 6.794280e-27
2.232750e-06 6.196284e-27
2.284773e-06 5.650926e-27
2.338008e-06 5.153563e-27
2.392484e-06 4.699979e-27
2.448229e-06 4.286312e-27
2.505273e-06 3.909056e-27
2.563645e-06 3.565005e-27
2.623378e-06 3.251234e-27
2.684503e-06 2.965079e-27
2.747052e-06 2.704110e-27
2.811058e-06 2.466111e-27
2.876556e-06 2.249058e-27
2.943580e-06 2.051108e-27
3.012165e-06 1.870582e-27
3.082349e-06 1.705944e-27
3.154167e-06 1.555797e-27
3.227659e-06 1.418865e-27
3.302864e-06 1.293984e-27
3.379821e-06 1.180096e-27
3.458570e-06 1.076231e-27
3.539155e-06 9.815075e-28
3.621617e-06 8.951202e-28
3.706001e-06 8.163375e-28
3.792351e-06 7.444881e-28
3.880713e-06 6.789626e-28
3.971133e-06 6.192040e-28
4.063661e-06 5.647054e-28
4.158344e-06 5.150036e-28
4.255234e-06 4.696756e-28
4.354380e-06 4.283377e-28
4.455837e-06 3.906382e-28
4.559658e-06 3.562562e-28
4.665898e-06 3.249006e-28
4.774614e-06 2.963049e-28
4.885862e-06 2.702259e-28
4.999702e-06 2.464423e-28
5.116194e-06 2.247520e-28
5.235401e-06 2.049708e-28
5.357390e-06 1.869299e-28
5.482214e-06 1.704779e-28
5.609952e-06 1.554730e-28
5.740663e-06 1.417893e-28
5.874418e-06 1.293101e-28
6.011294e-06 1.179287e-28
6.151357e-06 1.075493e-28
6.294683e-06 9.808359e-29
6.441349e-06 8.945083e-29
6.591432e-06 8.157793e-29
6.745012e-06 7.439792e-29
6.902171e-06 6.784987e-29
7.062994e-06 6.187803e-29
7.227562e-06 5.643187e-29
7.395962e-06 5.146513e-29
7.568289e-06 4.693545e-29
7.744633e-06 4.280440e-29
7.925080e-06 3.903705e-29
8.109736e-06 3.560122e-29
8.298691e-06 3.246784e-29
8.492050e-06 2.961023e-29
8.689917e-06 2.700407e-29
8.892389e-06 2.462736e-29
9.099585e-06 2.245978e-29
9.311605e-06 2.048300e-29
9.528562e-06 1.868023e-29
9.750578e-06 1.703611e-29
9.977770e-06 1.553667e-29
1.021025e-05 1.416923e-29
1.044815e-05 1.292214e-29
1.069159e-05 1.178480e-29
1.094070e-05 1.074758e-29
1.119562e-05 9.801639e-30
1.145648e-05 8.938952e-30
1.172342e-05 8.152196e-30
1.199657e-05 7.434691e-30
1.227609e-05 6.780332e-30
1.256213e-05 6.183567e-30
1.285482e-05 5.639324e-30
1.315434e-05 5.142985e-30
1.346084e-05 4.690330e-30
1.377447e-05 4.277517e-30
1.409542e-05 3.901032e-30
1.442384e-05 3.557686e-30
1.475992e-05 3.244563e-30
1.510383e-05 2.958992e-30
1.545575e-05 2.698559e-30
1.581586e-05 2.461049e-30
1.618437e-05 2.244441e-30
1.656147e-05 2.046900e-30
1.694735e-05 1.866743e-30
1.734222e-05 1.702443e-30
1.774630e-05 1.552603e-30
1.815979e-05 1.415952e-30
1.858291e-05 1.291328e-30
1.901589e-05 1.177674e-30
1.945896e-05 1.074021e-30
1.991235e-05 9.794928e-31
2.037632e-05 8.932830e-31
2.085108e-05 8.146615e-31
2.133691e-05 7.429600e-31
2.183406e-05 6.775690e-31
2.234280e-05 6.179332e-31
2.286338e-05 5.635464e-31
2.339610e-05 5.139465e-31
2.394123e-05 4.687117e-31
2.449906e-05 4.274586e-31
2.506989e-05 3.898361e-31
2.565402e-05 3.555252e-31
2.625175e-05 3.242338e-31
2.686342e-05 2.956966e-31
2.748934e-05 2.696712e-31
2.812984e-05 2.459363e-31
2.878526e-05 2.242905e-31
2.945596e-05 2.045497e-31
3.014229e-05 1.865464e-31
3.084460e-05 1.701277e-31
3.156328e-05 1.551541e-31
3.229870e-05 1.414983e-31
3.305127e-05 1.290445e-31
3.382136e-05 1.176867e-31
3.460940e-05 1.073286e-31
3.541580e-05 9.788219e-32
3.624098e-05 8.926722e-32
3.708540e-05 8.141036e-32
3.794949e-05 7.424513e-32
3.883371e-05 6.771049e-32
3.973853e-05 6.175106e-32
4.066444e-05 5.631608e-32
4.161193e-05 5.135943e-32
4.258148e-05 4.683909e-32
4.357363e-05 4.271658e-32
4.458890e-05 3.895693e-32
4.562782e-05 3.552814e-32
4.669095e-05 3.240119e-32
4.777887e-05 2.956003e-32
4.889212e-05 2.692090e-32
5.003128e-05 2.459941e-32
5.119701e-05 2.242380e-32
5.238989e-05 2.045197e-32
5.361060e-05 1.864107e-32
5.485969e-05 1.700213e-32
5.613793e-05 1.551764e-32
5.744595e-05 1.413426e-32
5.878445e-05 1.289224e-32
6.015411e-05 1.176893e-32
6.155570e-05 1.072685e-32
6.298996e-05 9.782096e-33
6.445763e-05 8.921501e-33
6.595950e-05 8.133067e-33
6.749636e-05 7.420753e-33
6.906899e-05 6.765197e-33
7.067832e-05 6.170120e-33
7.232515e-05 5.626092e-33
7.401029e-05 5.132752e-33
7.573475e-05 4.679410e-33
7.749934e-05 4.268917e-33
7.930510e-05 3.893122e-33
8.115290e-05 3.549198e-33
8.304378e-05 3.237856e-33
8.497871e-05 2.952563e-33
8.695867e-05 2.692884e-33
8.898482e-05 2.455791e-33
9.105816e-05 2.239560e-33
9.317984e-05 2.042728e-33
9.535090e-05 1.863003e-33
9.757258e-05 1.698991e-33
9.984603e-05 1.549398e-33
1.021724e-04 1.692748e-33
1.045531e-04 1.517645e-33
1.069892e-04 1.359726e-33
1.094820e-04 1.218005e-33
1.120329e-04 1.090790e-33
1.146433e-04 9.765191e-34
1.173145e-04 8.130294e-34
1.200479e-04 7.414620e-34
1.228450e-04 6.761664e-34
1.257073e-04 6.166650e-34
1.286363e-04 5.624069e-34
1.316335e-04 5.128912e-34
1.347006e-04 4.677475e-34
1.378391e-04 4.265828e-34
1.410507e-04 3.890370e-34
1.443372e-04 3.547881e-34
1.477003e-04 3.235718e-34
1.511417e-04 2.950875e-34
1.546633e-04 2.691188e-34
1.582670e-04 2.454295e-34
1.619546e-04 2.238279e-34
1.657281e-04 2.041307e-34
1.695896e-04 1.861620e-34
1.735410e-04 1.697796e-34
1.775846e-04 1.548367e-34
1.817223e-04 1.412076e-34
1.859564e-04 1.287801e-34
1.902892e-04 1.234487e-34
1.947229e-04 1.144629e-34
1.992600e-04 1.060508e-34
2.039027e-04 9.818492e-35
2.086536e-04 9.084254e-35
2.135153e-04 8.364599e-35
2.184902e-04 7.571904e-35
2.235810e-04 6.852858e-35
2.287904e-04 6.200547e-35
2.341213e-04 5.609284e-35
2.395763e-04 5.073322e-35
2.451584e-04 4.587460e-35
2.508706e-04 4.171802e-35
2.567159e-04 3.813727e-35
2.626974e-04 3.485430e-35
2.688183e-04 3.184500e-35
2.750817e-04 2.908802e-35
2.814911e-04 2.656331e-35
2.880498e-04 2.425183e-35
2.947614e-04 2.226768e-35
3.016294e-04 2.046613e-35
3.086573e-04 1.880533e-35
3.158490e-04 1.727512e-35
3.232083e-04 1.586570e-35
3.307391e-04 1.456802e-35
3.384453e-04 1.341153e-35
3.463310e-04 1.256541e-35
3.544006e-04 1.176840e-35
3.626581e-04 1.101863e-35
3.711080e-04 1.031347e-35
3.797548e-04 9.650673e-36
3.886032e-04 9.028112e-36
3.976576e-04 8.299871e-36
4.069230e-04 7.469620e-36
4.164043e-04 6.722343e-36
4.261066e-04 6.049161e-36
4.360348e-04 5.443524e-36
4.461944e-04 4.897947e-36
4.565908e-04 4.407078e-36
4.672293e-04 4.097105e-36
4.781160e-04 3.847822e-36
4.892556e-04 3.613051e-36
5.006553e-04 3.392013e-36
5.123208e-04 3.183999e-36
5.242578e-04 2.988309e-36
5.364729e-04 2.800167e-36
5.489728e-04 2.573668e-36
5.617639e-04 2.365371e-36
5.748531e-04 2.173850e-36
5.882472e-04 1.997680e-36
6.019534e-04 1.835723e-36
6.159788e-04 1.686770e-36
6.303310e-04 1.546483e-36
6.450176e-04 1.412735e-36
6.600469e-04 1.290488e-36
6.754259e-04 1.178785e-36
6.911632e-04 1.076738e-36
7.072675e-04 9.834971e-37
7.237467e-04 8.982954e-37
7.406101e-04 8.343376e-37
7.578662e-04 7.806102e-37
7.755244e-04 7.302989e-37
7.935945e-04 6.831952e-37
8.120849e-04 6.391057e-37
8.310066e-04 5.978283e-37
8.503692e-04 5.591039e-37
8.701827e-04 5.105006e-37
8.904580e-04 4.661313e-37
9.112057e-04 4.255944e-37
9.324368e-04 3.885952e-37
9.541626e-04 3.547980e-37
9.763942e-04 3.239352e-37
9.991445e-04 2.970628e-37
1.022424e-03 2.749829e-37
1.046247e-03 2.545400e-37
1.070624e-03 2.356172e-37
1.095570e-03 2.180925e-37
1.121097e-03 2.018704e-37
1.147218e-03 1.868540e-37
1.173948e-03 1.723809e-37
1.201302e-03 1.587216e-37
1.229292e-03 1.461437e-37
1.257935e-03 1.345613e-37
1.287244e-03 1.238959e-37
1.317237e-03 1.140749e-37
1.347929e-03 1.050315e-37
1.379335e-03 9.656413e-38
1.411474e-03 8.877105e-38
1.444361e-03 8.160674e-38
1.478015e-03 7.502057e-38
1.512452e-03 6.896458e-38
1.547693e-03 6.339789e-38
1.583754e-03 5.819374e-38
1.620656e-03 5.318756e-38
1.658417e-03 4.861095e-38
1.697058e-03 4.442841e-38
1.736599e-03 4.060532e-38
1.777062e-03 3.711112e-38
1.818467e-03 3.391783e-38
1.860838e-03 3.109735e-38
1.904196e-03 2.857951e-38
1.948563e-03 2.626577e-38
1.993965e-03 2.413890e-38
2.040424e-03 2.218445e-38
2.087966e-03 2.038827e-38
2.136616e-03 1.873743e-38
2.186399e-03 1.707178e-38
2.237342e-03 1.553567e-38
2.289472e-03 1.413774e-38
2.342816e-03 1.286571e-38
2.397404e-03 1.170819e-38
2.453264e-03 1.065484e-38
2.510425e-03 9.727576e-39
2.568918e-03 9.003848e-39
2.628774e-03 8.333956e-39
2.690024e-03 7.713988e-39
2.752702e-03 7.140066e-39
2.816839e-03 6.608929e-39
2.882472e-03 6.117327e-39
2.949633e-03 5.655321e-39
3.018360e-03 5.221799e-39
3.088687e-03 4.821527e-39
3.160654e-03 4.451975e-39
3.234297e-03 4.110801e-39
3.309656e-03 3.795805e-39
3.386771e-03 3.504962e-39
3.465683e-03 3.293664e-39
3.546434e-03 3.107448e-39
3.629066e-03 2.931795e-39
3.713623e-03 2.766115e-39
3.800150e-03 2.609813e-39
3.888694e-03 2.462372e-39
3.979300e-03 2.322643e-39
