 0.10000000E+01  0.52348530E-20
 0.10030759E+01  0.50168122E-20
 0.10061612E+01  0.48088168E-20
 0.10092560E+01  0.46103967E-20
 0.10123603E+01  0.44211041E-20
 0.10154742E+01  0.42405122E-20
 0.10185976E+01  0.40682140E-20
 0.10217307E+01  0.39038217E-20
 0.10248734E+01  0.37469658E-20
 0.10280258E+01  0.35972939E-20
 0.10311878E+01  0.34544702E-20
 0.10343596E+01  0.33181748E-20
 0.10375412E+01  0.31881025E-20
 0.10407325E+01  0.30639626E-20
 0.10439336E+01  0.29454781E-20
 0.10471446E+01  0.28323847E-20
 0.10503655E+01  0.27244308E-20
 0.10535963E+01  0.26213763E-20
 0.10568370E+01  0.25229927E-20
 0.10600877E+01  0.24290618E-20
 0.10633483E+01  0.23393760E-20
 0.10666191E+01  0.22537372E-20
 0.10698998E+01  0.21719567E-20
 0.10731907E+01  0.20938545E-20
 0.10764917E+01  0.20192592E-20
 0.10798028E+01  0.19480074E-20
 0.10831241E+01  0.18799432E-20
 0.10864557E+01  0.18149181E-20
 0.10897974E+01  0.17527908E-20
 0.10931495E+01  0.16934262E-20
 0.10965119E+01  0.16366957E-20
 0.10998846E+01  0.15824770E-20
 0.11032677E+01  0.15306530E-20
 0.11066612E+01  0.14811125E-20
 0.11100651E+01  0.14337493E-20
 0.11134795E+01  0.13884624E-20
 0.11169044E+01  0.13451553E-20
 0.11203398E+01  0.13037360E-20
 0.11237859E+01  0.12641170E-20
 0.11272425E+01  0.12262148E-20
 0.11307097E+01  0.11899498E-20
 0.11341876E+01  0.11552462E-20
 0.11376762E+01  0.11220316E-20
 0.11411755E+01  0.10902372E-20
 0.11446856E+01  0.10597971E-20
 0.11482065E+01  0.10306488E-20
 0.11517382E+01  0.10027327E-20
 0.11552808E+01  0.97599176E-21
 0.11588343E+01  0.95037180E-21
 0.11623987E+01  0.92582112E-21
 0.11659741E+01  0.90229045E-21
 0.11695605E+01  0.87973280E-21
 0.11731579E+01  0.85810341E-21
 0.11767663E+01  0.83735958E-21
 0.11803859E+01  0.81746065E-21
 0.11840166E+01  0.79836782E-21
 0.11876585E+01  0.78004412E-21
 0.11913115E+01  0.76245432E-21
 0.11949758E+01  0.74556482E-21
 0.11986514E+01  0.72934359E-21
 0.12023383E+01  0.71376011E-21
 0.12060365E+01  0.69878527E-21
 0.12097461E+01  0.68439134E-21
