1.248073380734409862e-04,4.987259999999999747e-20
1.720919355327017925e-04,3.006409999999999903e-20
2.434774307788189205e-04,1.756400000000000121e-20
3.048149057635929121e-04,1.210989999999999945e-20
3.920456449281525401e-04,8.037299999999999740e-21
5.313043161136584910e-04,5.208489999999999643e-21
7.642417972596261865e-04,2.999710000000000005e-21
9.911052057306074005e-04,1.927370000000000146e-21
1.281134334129667039e-03,1.347560000000000012e-21
1.646689877421181943e-03,9.293160000000000908e-22
2.189824120577670181e-03,6.115099999999999771e-22
2.978418306845394617e-03,3.787319999999999937e-22
3.944218413754163946e-03,2.514610000000000148e-22
5.104803710061123385e-03,1.787340000000000020e-22
6.688192002389395895e-03,1.117740000000000005e-22
9.708553243539679717e-03,6.567959999999999440e-23
1.391100658878573031e-02,3.858770000000000251e-23
1.938013533914824046e-02,2.406550000000000120e-23
2.469913183412314472e-02,1.551709999999999932e-23
3.225431249016990493e-02,1.070959999999999980e-23
4.908022446772081909e-02,5.821710000000000258e-24
7.015512270512380688e-02,3.374350000000000135e-24
9.504344646405106511e-02,2.254540000000000063e-24
1.265881219165069238e-01,1.598920000000000028e-24
2.013087105365937435e-01,1.226230000000000009e-24
3.231485938974007488e-01,1.323330000000000009e-24
5.254584157756254648e-01,1.617069999999999931e-24
8.495780938694251772e-01,2.049559999999999964e-24
1.400786174778135829e+00,2.700490000000000041e-24
2.323575969173112377e+00,3.605889999999999865e-24
3.656348909480089837e+00,4.818280000000000353e-24
6.187021273377879105e+00,7.306919999999999479e-24
9.839005869979384755e+00,1.191099999999999989e-23
1.616836690766415074e+01,2.201650000000000094e-23
2.644515067568900335e+01,4.337829999999999721e-23
4.220286563027729443e+01,8.652139999999999655e-23
6.818358524719370450e+01,1.758279999999999995e-22
1.090031055688276069e+02,3.538379999999999999e-22
1.757096367135537491e+02,7.285140000000000359e-22
2.740528254724650310e+02,1.412739999999999962e-21
4.503490182723272710e+02,2.629739999999999874e-21
