1.994789999999738939e+00,3.281862546567578132e-09
2.017949999999739674e+00,2.550841811151609380e-09
2.041109999999740410e+00,1.990195982377438980e-09
2.064269999999741145e+00,1.558531682881510787e-09
2.087429999999741881e+00,1.224905785755356729e-09
2.110589999999742616e+00,9.660913913864371238e-10
2.133749999999743352e+00,7.645832684814275537e-10
2.156909999999744088e+00,6.071364330066611682e-10
2.180069999999744823e+00,4.836908175690027694e-10
2.203229999999745559e+00,3.865767551279120485e-10
2.226389999999746294e+00,3.099255720861670288e-10
2.249549999999747030e+00,2.492306149013637022e-10
2.272709999999747765e+00,2.010190550362684560e-10
2.295869999999748501e+00,1.626055923957914308e-10
2.319029999999749236e+00,1.319069398858808744e-10
2.342189999999749972e+00,1.073015868486028891e-10
2.365349999999750708e+00,8.752341729035226004e-11
2.388509999999751443e+00,7.158073239447366716e-11
2.411669999999752179e+00,5.869440333669316195e-11
2.434829999999752914e+00,4.825047955252649590e-11
2.457989999999753650e+00,3.976375684852932052e-11
2.481149999999754385e+00,3.284968249461752532e-11
2.504309999999755121e+00,2.720262262702810607e-11
2.527469999999755856e+00,2.257900037269631495e-11
2.550629999999756592e+00,1.878417435352284228e-11
2.573789999999757327e+00,1.566219826600047594e-11
2.596949999999758063e+00,1.308780624625878690e-11
2.620109999999758799e+00,1.096012278516593738e-11
2.643269999999759534e+00,9.197712650136981502e-12
2.666429999999760270e+00,7.734674931543653175e-12
2.689589999999761005e+00,6.517552897407675625e-12
2.712749999999761741e+00,5.502882981053882645e-12
2.735909999999762476e+00,4.655245809764058913e-12
2.759069999999763212e+00,3.945712609327429186e-12
2.782229999999763947e+00,3.350603772715302550e-12
2.805389999999764683e+00,2.850494508374936400e-12
2.828549999999765419e+00,2.429416531771400232e-12
2.851709999999766154e+00,2.074215679261209968e-12
2.874869999999766890e+00,1.774033826556940363e-12
2.898029999999767625e+00,1.519890134779317519e-12
2.921189999999768361e+00,1.304341846184475067e-12
2.944349999999769096e+00,1.121208931984851842e-12
2.967509999999769832e+00,9.653501046548473999e-13
2.990669999999770567e+00,8.324802383153825237e-13
3.013829999999771303e+00,7.190212413651016869e-13
3.036989999999772039e+00,6.219800102979752832e-13
3.060149999999772774e+00,5.388483518373854650e-13
3.083309999999773510e+00,4.675207616164346362e-13
3.106469999999774245e+00,4.062267458918952532e-13
3.129629999999774981e+00,3.534750106432926690e-13
3.152789999999775716e+00,3.080073531690304080e-13
3.175949999999776452e+00,2.687605011133714161e-13
3.199109999999777187e+00,2.348344733521639075e-13
3.222269999999777923e+00,2.054663026013008354e-13
3.245429999999778659e+00,1.800081738608193348e-13
3.268589999999779394e+00,1.579092060721854779e-13
3.291749999999780130e+00,1.387002447511347355e-13
3.314909999999780865e+00,1.219811473144960005e-13
3.338069999999781601e+00,1.074101354911446995e-13
3.361229999999782336e+00,9.469486470591314650e-14
3.384389999999783072e+00,8.358492194218806293e-14
3.407549999999783807e+00,7.386551396424033401e-14
3.430709999999784543e+00,6.535214903580322065e-14
3.453869999999785279e+00,5.788614911525551823e-14
3.477029999999786014e+00,5.133085731772785116e-14
3.500189999999786750e+00,4.556842832388295077e-14
3.523349999999787485e+00,4.049710828500014216e-14
